"timestanp_secs", "timestamp", "soil_temperature", "air_temperature", "humidity", "battery_volts", "solar_volts"
23672106.0,2017-10-11 23:35:07,24.06,24.0,27.0,4.2,5.393
23673906.0,2017-10-12 00:05:07,24.12,25.0,29.0,4.206,5.67
23675706.0,2017-10-12 00:35:07,24.18,26.0,28.0,4.206,5.6
23677506.0,2017-10-12 01:05:07,24.12,24.0,30.0,4.2,5.58
23679306.0,2017-10-12 01:35:07,24.06,24.0,30.0,4.2,5.529
23681106.0,2017-10-12 02:05:07,23.87,25.0,29.0,4.2,5.464
23684706.0,2017-10-12 03:05:07,23.31,24.0,31.0,4.206,4.483
23686506.0,2017-10-12 03:35:07,23.0,21.0,31.0,4.2,4.451
23688306.0,2017-10-12 04:05:07,22.68,21.0,32.0,4.2,3.909
23690106.0,2017-10-12 04:35:07,22.37,18.0,26.0,4.2,0.148
23691906.0,2017-10-12 05:05:07,22.12,19.0,37.0,4.193,0.0
23693706.0,2017-10-12 05:35:07,21.81,18.0,40.0,4.193,0.0
23695506.0,2017-10-12 06:05:07,21.62,18.0,40.0,4.193,0.0
23697306.0,2017-10-12 06:35:07,21.5,18.0,41.0,4.193,0.0
23699106.0,2017-10-12 07:05:07,21.31,18.0,41.0,4.193,0.0
23702706.0,2017-10-12 08:05:07,21.0,17.0,41.0,4.187,0.0
23704506.0,2017-10-12 08:35:07,20.93,17.0,42.0,4.187,0.0
23708106.0,2017-10-12 09:35:07,20.68,17.0,42.0,4.187,0.0
23709906.0,2017-10-12 10:05:07,20.5,18.0,43.0,4.187,0.0
23711706.0,2017-10-12 10:35:07,20.31,18.0,44.0,4.18,0.0
23713506.0,2017-10-12 11:05:07,20.12,17.0,44.0,4.18,0.0
23715306.0,2017-10-12 11:35:07,20.0,16.0,44.0,4.18,0.0
23717106.0,2017-10-12 12:05:07,19.87,17.0,44.0,4.18,0.0
23720706.0,2017-10-12 13:05:07,19.62,15.0,45.0,4.18,0.0
23722506.0,2017-10-12 13:35:07,19.5,17.0,45.0,4.174,0.0
23724306.0,2017-10-12 14:05:07,19.37,15.0,46.0,4.174,0.0
23726106.0,2017-10-12 14:35:07,19.25,16.0,45.0,4.174,0.0
23727906.0,2017-10-12 15:05:07,19.18,16.0,46.0,4.174,0.0
23729706.0,2017-10-12 15:35:07,19.12,17.0,46.0,4.174,0.851
23731506.0,2017-10-12 16:05:07,19.12,16.0,46.0,4.174,4.251
23733306.0,2017-10-12 16:35:07,19.12,16.0,48.0,4.167,4.451
23735106.0,2017-10-12 17:05:07,19.37,16.0,48.0,4.174,4.451
23736906.0,2017-10-12 17:35:07,19.62,16.0,48.0,4.174,4.535
23738706.0,2017-10-12 18:05:07,19.93,19.0,48.0,4.18,4.567
23742306.0,2017-10-12 19:05:07,20.43,20.0,46.0,4.187,4.58
23744106.0,2017-10-12 19:35:07,20.68,20.0,46.0,4.193,4.612
23745906.0,2017-10-12 20:05:07,20.93,20.0,46.0,4.2,4.632
23747706.0,2017-10-12 20:35:07,21.18,21.0,43.0,4.2,4.658
23749506.0,2017-10-12 21:05:07,21.31,21.0,41.0,4.206,4.619
23751306.0,2017-10-12 21:35:07,21.37,21.0,41.0,4.219,4.574
23753106.0,2017-10-12 22:05:07,21.43,21.0,41.0,4.206,4.6
23754906.0,2017-10-12 22:35:07,21.5,20.0,41.0,4.212,4.529
23756706.0,2017-10-12 23:05:07,21.43,21.0,42.0,4.206,4.541
23758506.0,2017-10-12 23:35:07,21.43,22.0,42.0,4.206,4.509
23762106.0,2017-10-13 00:35:07,21.43,20.0,43.0,4.206,4.509
23763906.0,2017-10-13 01:05:07,21.43,20.0,43.0,4.206,4.483
23765706.0,2017-10-13 01:35:07,21.43,20.0,43.0,4.206,4.529
23767506.0,2017-10-13 02:05:07,21.37,20.0,44.0,4.206,4.47
23769306.0,2017-10-13 02:35:07,21.31,20.0,45.0,4.206,4.432
23771106.0,2017-10-13 03:05:07,21.18,19.0,44.0,4.2,4.374
23772906.0,2017-10-13 03:35:07,21.06,19.0,44.0,4.2,4.303
23774706.0,2017-10-13 04:05:07,20.93,19.0,46.0,4.2,2.425
23776506.0,2017-10-13 04:35:07,20.75,19.0,46.0,4.2,0.006
23778306.0,2017-10-13 05:05:07,20.68,19.0,48.0,4.193,0.0
23780106.0,2017-10-13 05:35:07,20.56,19.0,48.0,4.193,0.0
23783706.0,2017-10-13 06:35:07,20.31,17.0,49.0,4.193,0.0
23785506.0,2017-10-13 07:05:07,20.18,17.0,52.0,4.193,0.0
23787306.0,2017-10-13 07:35:07,20.0,17.0,52.0,4.187,0.0
23789106.0,2017-10-13 08:05:07,19.87,17.0,52.0,4.187,0.0
23790906.0,2017-10-13 08:35:07,19.62,18.0,56.0,4.187,0.0
23794506.0,2017-10-13 09:35:07,19.31,18.0,56.0,4.187,0.0
23798106.0,2017-10-13 10:35:07,19.12,18.0,56.0,4.18,0.0
23799906.0,2017-10-13 11:05:07,19.06,18.0,56.0,4.18,0.0
23801706.0,2017-10-13 11:35:07,19.06,18.0,56.0,4.18,0.0
23803506.0,2017-10-13 12:05:07,19.12,18.0,56.0,4.18,0.0
23805306.0,2017-10-13 12:35:07,19.12,18.0,56.0,4.18,0.0
23807106.0,2017-10-13 13:05:07,19.18,18.0,56.0,4.18,0.0
23810706.0,2017-10-13 14:05:07,19.12,18.0,56.0,4.174,0.0
23812506.0,2017-10-13 14:35:07,19.18,18.0,56.0,4.174,0.0
23814306.0,2017-10-13 15:05:07,19.18,18.0,56.0,4.174,0.0
23816106.0,2017-10-13 15:35:07,19.25,18.0,56.0,4.174,0.058
23817906.0,2017-10-13 16:05:07,19.31,18.0,56.0,4.174,3.0
23819706.0,2017-10-13 16:35:07,19.37,18.0,56.0,4.174,4.303
23821506.0,2017-10-13 17:05:07,19.43,18.0,56.0,4.174,4.393
23823306.0,2017-10-13 17:35:07,19.56,18.0,56.0,4.167,4.4
23825106.0,2017-10-13 18:05:07,19.62,18.0,62.0,4.167,4.412
23826906.0,2017-10-13 18:35:07,19.81,20.0,61.0,4.167,4.451
23828706.0,2017-10-13 19:05:07,19.93,19.0,61.0,4.167,4.438
23830506.0,2017-10-13 19:35:07,20.12,20.0,61.0,4.18,4.503
23832306.0,2017-10-13 20:05:07,20.31,20.0,61.0,4.174,4.509
23834106.0,2017-10-13 20:35:07,20.5,20.0,61.0,4.174,4.509
23837706.0,2017-10-13 21:35:07,20.87,20.0,61.0,4.174,4.496
23839506.0,2017-10-13 22:05:07,21.0,21.0,61.0,4.174,4.451
23841306.0,2017-10-13 22:35:07,21.18,21.0,61.0,4.18,4.587
23843106.0,2017-10-13 23:05:07,21.43,21.0,62.0,4.18,4.522
23844906.0,2017-10-13 23:35:07,21.68,22.0,62.0,4.18,4.529
23846706.0,2017-10-14 00:05:07,21.75,22.0,62.0,4.18,4.496
23848506.0,2017-10-14 00:35:07,21.87,22.0,62.0,4.18,4.516
23850306.0,2017-10-14 01:05:07,22.0,22.0,62.0,4.18,4.541
23852106.0,2017-10-14 01:35:07,22.12,22.0,62.0,4.18,4.522
23855706.0,2017-10-14 02:35:07,22.18,22.0,62.0,4.18,4.425
23857506.0,2017-10-14 03:05:07,22.18,22.0,62.0,4.18,4.141
23859306.0,2017-10-14 03:35:07,22.12,22.0,62.0,4.174,4.335
23861106.0,2017-10-14 04:05:07,22.12,22.0,63.0,4.174,2.309
23862906.0,2017-10-14 04:35:07,22.06,21.0,63.0,4.174,0.006
23864706.0,2017-10-14 05:05:07,22.06,21.0,63.0,4.174,0.0
23866506.0,2017-10-14 05:35:07,22.12,21.0,63.0,4.174,0.0
23868306.0,2017-10-14 06:05:07,22.18,22.0,64.0,4.174,0.051
23871906.0,2017-10-14 07:05:07,22.06,22.0,65.0,4.167,0.045
23873706.0,2017-10-14 07:35:07,21.87,20.0,65.0,4.167,0.045
23875506.0,2017-10-14 08:05:07,21.68,20.0,65.0,4.167,0.045
23877306.0,2017-10-14 08:35:07,21.62,20.0,65.0,4.167,0.045
23880906.0,2017-10-14 09:35:07,21.81,20.0,66.0,4.161,0.07
23882706.0,2017-10-14 10:05:07,22.25,24.0,67.0,4.161,0.077
23884506.0,2017-10-14 10:35:07,22.62,24.0,68.0,4.161,0.077
23886306.0,2017-10-14 11:05:07,22.93,24.0,68.0,4.161,0.077
23889599.0,2017-10-14 12:00:00,23.31,24.0,69.0,4.154,0.077
26184989.0,2017-11-10 01:36:30,19.56,0.0,0.0,4.187,5.606
